user_id,product_id,rating,timestamp
350,315,4,2023-01-01 06:42:00
390,494,3,2023-01-03 17:59:00
439,276,1,2023-01-03 21:49:00
545,172,1,2023-01-04 07:23:00
431,24,5,2023-01-02 10:55:00
485,17,3,2023-01-03 00:20:00
191,346,3,2023-01-04 02:22:00
110,197,5,2023-01-01 10:50:00
332,260,2,2023-01-01 11:48:00
592,334,2,2023-01-02 00:40:00
109,2,3,2023-01-04 01:34:00
160,191,1,2023-01-03 03:05:00
925,191,2,2023-01-02 15:55:00
392,419,2,2023-01-02 05:29:00
855,33,2,2023-01-01 05:14:00
814,416,5,2023-01-03 14:41:00
628,491,5,2023-01-04 09:49:00
824,164,4,2023-01-01 01:53:00
49,329,2,2023-01-01 16:00:00
815,405,3,2023-01-03 00:30:00
877,359,2,2023-01-03 08:45:00
412,384,1,2023-01-02 03:03:00
35,480,2,2023-01-03 07:22:00
326,405,1,2023-01-04 11:19:00
300,403,1,2023-01-02 06:18:00
287,85,2,2023-01-03 05:14:00
283,448,3,2023-01-03 02:07:00
352,393,3,2023-01-03 08:54:00
621,452,3,2023-01-04 03:28:00
502,116,1,2023-01-02 07:37:00
430,347,4,2023-01-02 07:58:00
827,119,2,2023-01-01 21:10:00
717,340,3,2023-01-03 21:36:00
520,422,2,2023-01-04 10:42:00
856,225,5,2023-01-04 09:23:00
343,33,3,2023-01-03 20:14:00
968,191,5,2023-01-03 04:39:00
903,270,3,2023-01-02 06:13:00
417,11,4,2023-01-02 16:26:00
590,155,4,2023-01-03 17:50:00
957,479,2,2023-01-04 01:48:00
638,369,3,2023-01-02 11:42:00
744,50,5,2023-01-02 03:06:00
730,440,2,2023-01-01 13:09:00
840,68,3,2023-01-03 15:06:00
244,254,1,2023-01-02 07:04:00
271,349,4,2023-01-02 23:45:00
618,245,4,2023-01-01 14:31:00
589,270,4,2023-01-03 06:31:00
873,382,2,2023-01-03 15:53:00
536,53,1,2023-01-01 01:13:00
816,467,2,2023-01-02 05:12:00
230,79,5,2023-01-01 23:41:00
1000,363,4,2023-01-03 22:21:00
556,238,4,2023-01-04 06:13:00
484,378,5,2023-01-04 00:49:00
960,102,3,2023-01-04 04:15:00
727,215,3,2023-01-03 15:29:00
989,82,2,2023-01-02 13:24:00
135,280,2,2023-01-03 02:47:00
100,144,4,2023-01-02 16:45:00
65,359,2,2023-01-01 08:14:00
229,95,1,2023-01-03 04:10:00
258,373,1,2023-01-04 00:01:00
865,309,1,2023-01-04 01:17:00
4,225,2,2023-01-01 19:24:00
202,33,1,2023-01-03 14:14:00
5,70,1,2023-01-02 04:50:00
682,144,3,2023-01-04 08:12:00
172,231,5,2023-01-02 16:02:00
580,121,5,2023-01-03 08:43:00
552,422,4,2023-01-01 10:18:00
795,202,4,2023-01-02 04:17:00
284,460,1,2023-01-03 11:53:00
6,480,2,2023-01-02 08:37:00
243,37,3,2023-01-01 20:21:00
731,88,4,2023-01-02 10:33:00
447,303,5,2023-01-03 08:50:00
409,285,1,2023-01-01 14:29:00
490,184,3,2023-01-02 21:18:00
365,58,1,2023-01-01 17:22:00
234,100,3,2023-01-01 22:41:00
837,14,4,2023-01-01 05:56:00
753,144,2,2023-01-01 19:22:00
280,282,2,2023-01-02 22:05:00
876,474,4,2023-01-03 06:12:00
404,74,1,2023-01-01 23:58:00
234,88,3,2023-01-03 12:03:00
262,102,2,2023-01-04 10:20:00
523,63,4,2023-01-04 04:33:00
490,163,3,2023-01-03 12:39:00
276,14,5,2023-01-01 20:53:00
926,300,2,2023-01-03 08:05:00
292,323,5,2023-01-01 05:32:00
699,285,1,2023-01-03 13:34:00
193,205,5,2023-01-03 11:28:00
879,434,4,2023-01-02 21:28:00
713,278,2,2023-01-03 13:07:00
294,438,1,2023-01-02 03:10:00
816,292,5,2023-01-01 18:36:00
511,161,5,2023-01-02 06:49:00
122,424,4,2023-01-03 11:14:00
64,274,5,2023-01-03 04:33:00
542,19,4,2023-01-03 06:25:00
250,123,1,2023-01-02 03:45:00
711,251,2,2023-01-01 07:25:00
388,381,2,2023-01-02 13:25:00
218,312,2,2023-01-01 07:32:00
168,485,1,2023-01-02 01:51:00
217,96,5,2023-01-04 01:54:00
714,121,3,2023-01-03 01:14:00
377,395,1,2023-01-01 00:14:00
879,472,4,2023-01-03 12:28:00
486,246,1,2023-01-01 15:45:00
649,454,3,2023-01-01 04:07:00
628,241,3,2023-01-04 06:17:00
668,320,4,2023-01-01 06:00:00
497,31,4,2023-01-04 05:36:00
300,29,4,2023-01-02 02:54:00
182,51,5,2023-01-02 14:23:00
923,337,4,2023-01-03 21:01:00
426,408,1,2023-01-03 04:48:00
356,93,1,2023-01-02 17:18:00
458,181,2,2023-01-03 22:14:00
226,21,1,2023-01-03 21:40:00
974,398,2,2023-01-04 09:24:00
171,98,4,2023-01-03 04:43:00
129,2,4,2023-01-01 08:10:00
950,450,1,2023-01-01 14:22:00
782,396,4,2023-01-02 05:00:00
361,96,1,2023-01-03 20:19:00
632,125,1,2023-01-04 01:05:00
142,230,2,2023-01-02 16:47:00
882,45,2,2023-01-03 22:30:00
409,88,1,2023-01-01 08:26:00
718,280,1,2023-01-02 20:37:00
546,317,1,2023-01-03 01:55:00
687,78,3,2023-01-02 08:22:00
795,430,3,2023-01-01 20:22:00
105,105,4,2023-01-01 18:33:00
800,188,3,2023-01-02 07:45:00
350,396,2,2023-01-03 09:03:00
892,36,2,2023-01-02 07:17:00
53,472,4,2023-01-04 05:52:00
448,50,5,2023-01-01 07:13:00
645,108,3,2023-01-02 15:24:00
773,420,3,2023-01-03 04:34:00
732,112,4,2023-01-02 23:15:00
336,152,1,2023-01-02 10:52:00
371,133,5,2023-01-03 02:10:00
705,397,3,2023-01-03 04:42:00
708,484,3,2023-01-03 01:05:00
886,403,4,2023-01-03 17:16:00
830,160,3,2023-01-03 00:36:00
860,149,4,2023-01-01 18:22:00
755,183,1,2023-01-02 00:08:00
636,486,4,2023-01-02 04:40:00
345,332,4,2023-01-04 03:18:00
823,296,3,2023-01-03 16:02:00
291,138,3,2023-01-01 02:36:00
70,27,5,2023-01-03 01:38:00
65,492,2,2023-01-02 05:33:00
607,219,5,2023-01-01 10:15:00
494,59,2,2023-01-01 10:43:00
598,67,3,2023-01-02 08:15:00
371,357,4,2023-01-03 23:17:00
279,12,4,2023-01-01 17:48:00
980,106,2,2023-01-04 02:14:00
24,11,4,2023-01-03 21:14:00
783,345,2,2023-01-03 22:39:00
924,439,1,2023-01-04 09:08:00
117,77,3,2023-01-01 05:30:00
27,133,5,2023-01-02 10:17:00
439,76,5,2023-01-02 20:06:00
364,382,5,2023-01-02 12:31:00
629,381,2,2023-01-01 10:22:00
903,218,5,2023-01-02 02:35:00
801,267,1,2023-01-03 00:35:00
245,268,2,2023-01-04 08:21:00
795,437,4,2023-01-03 16:58:00
871,180,1,2023-01-02 07:59:00
113,472,3,2023-01-03 21:33:00
962,360,4,2023-01-04 02:37:00
479,341,5,2023-01-01 12:35:00
275,79,1,2023-01-01 08:38:00
229,352,4,2023-01-03 15:23:00
963,488,5,2023-01-01 00:32:00
735,123,3,2023-01-03 00:57:00
157,401,4,2023-01-01 19:17:00
547,318,5,2023-01-01 12:24:00
313,23,5,2023-01-02 00:57:00
448,262,2,2023-01-03 09:39:00
868,469,2,2023-01-03 14:35:00
105,163,1,2023-01-02 19:11:00
1000,204,2,2023-01-01 13:03:00
977,359,1,2023-01-03 10:13:00
634,434,2,2023-01-03 01:09:00
509,331,2,2023-01-01 03:49:00
280,19,5,2023-01-01 14:17:00
536,139,4,2023-01-02 13:46:00
976,369,2,2023-01-03 23:14:00
720,333,5,2023-01-01 06:48:00
932,246,5,2023-01-01 02:50:00
785,325,2,2023-01-01 09:00:00
881,177,4,2023-01-02 12:50:00
145,232,4,2023-01-02 14:24:00
421,476,2,2023-01-02 18:47:00
471,125,5,2023-01-01 10:13:00
148,95,4,2023-01-02 11:01:00
785,367,1,2023-01-02 06:08:00
681,200,1,2023-01-03 09:18:00
376,364,1,2023-01-01 19:21:00
876,361,4,2023-01-03 22:25:00
105,77,3,2023-01-03 03:59:00
259,104,1,2023-01-03 12:52:00
580,3,3,2023-01-02 02:50:00
693,205,3,2023-01-02 08:12:00
848,16,5,2023-01-03 02:27:00
387,32,4,2023-01-01 09:24:00
598,32,5,2023-01-03 11:31:00
20,94,2,2023-01-03 22:47:00
494,347,4,2023-01-02 15:48:00
279,266,1,2023-01-02 00:31:00
835,120,4,2023-01-02 19:50:00
134,291,5,2023-01-02 06:35:00
820,147,5,2023-01-04 10:08:00
665,121,1,2023-01-03 09:55:00
928,496,4,2023-01-02 01:33:00
628,395,4,2023-01-04 00:07:00
322,410,1,2023-01-02 17:24:00
571,139,5,2023-01-03 22:07:00
477,140,1,2023-01-01 19:32:00
901,276,2,2023-01-01 23:47:00
396,359,4,2023-01-01 05:25:00
76,446,5,2023-01-01 17:31:00
703,325,2,2023-01-03 07:19:00
625,451,3,2023-01-04 06:41:00
513,169,4,2023-01-03 16:24:00
559,306,2,2023-01-02 19:23:00
245,309,1,2023-01-02 04:58:00
414,65,1,2023-01-01 19:56:00
14,204,3,2023-01-01 10:20:00
593,28,3,2023-01-01 22:54:00
77,132,5,2023-01-02 23:59:00
269,405,4,2023-01-01 19:49:00
657,438,3,2023-01-01 05:28:00
357,68,4,2023-01-01 10:48:00
578,333,4,2023-01-01 14:57:00
621,196,5,2023-01-03 16:42:00
167,261,1,2023-01-01 18:43:00
903,489,4,2023-01-02 07:31:00
250,283,5,2023-01-04 05:23:00
330,63,2,2023-01-04 07:51:00
254,409,5,2023-01-04 03:29:00
70,139,3,2023-01-03 22:34:00
40,18,2,2023-01-02 02:33:00
353,82,1,2023-01-03 07:12:00
353,378,1,2023-01-02 18:27:00
463,288,4,2023-01-02 01:45:00
634,258,4,2023-01-04 00:16:00
192,60,3,2023-01-01 17:03:00
392,465,3,2023-01-02 08:51:00
859,478,4,2023-01-04 11:08:00
612,46,2,2023-01-02 04:34:00
973,183,4,2023-01-02 04:37:00
399,358,4,2023-01-02 00:37:00
917,440,3,2023-01-01 13:29:00
44,79,1,2023-01-02 23:30:00
102,30,1,2023-01-01 16:18:00
10,34,4,2023-01-04 06:07:00
966,158,2,2023-01-04 09:35:00
662,6,1,2023-01-02 04:04:00
384,16,2,2023-01-04 05:40:00
324,249,1,2023-01-02 01:14:00
148,333,4,2023-01-02 16:04:00
146,315,3,2023-01-02 09:41:00
354,140,2,2023-01-04 03:53:00
317,18,3,2023-01-02 05:27:00
834,147,5,2023-01-01 02:54:00
418,104,5,2023-01-02 01:54:00
234,308,2,2023-01-03 22:15:00
706,243,3,2023-01-02 00:42:00
494,372,2,2023-01-04 02:21:00
738,405,1,2023-01-01 03:37:00
249,330,2,2023-01-03 17:14:00
78,500,4,2023-01-03 14:00:00
292,21,3,2023-01-01 11:30:00
334,321,1,2023-01-02 18:57:00
196,434,1,2023-01-02 13:13:00
603,48,5,2023-01-02 13:18:00
206,104,5,2023-01-01 18:26:00
282,131,4,2023-01-02 05:49:00
461,405,3,2023-01-03 05:08:00
846,78,1,2023-01-02 16:36:00
751,380,4,2023-01-01 10:11:00
258,378,1,2023-01-03 13:00:00
849,263,3,2023-01-03 13:51:00
839,131,2,2023-01-01 09:36:00
768,153,2,2023-01-02 10:23:00
476,98,5,2023-01-04 01:55:00
858,139,4,2023-01-01 19:40:00
367,25,5,2023-01-01 14:48:00
444,473,5,2023-01-03 04:08:00
973,419,3,2023-01-02 04:52:00
743,102,1,2023-01-02 20:23:00
687,439,2,2023-01-01 13:37:00
416,173,1,2023-01-03 06:37:00
527,93,4,2023-01-02 06:59:00
894,48,2,2023-01-01 03:28:00
871,255,3,2023-01-01 04:53:00
580,467,2,2023-01-01 18:39:00
437,352,1,2023-01-02 12:53:00
292,470,2,2023-01-02 02:49:00
268,212,3,2023-01-01 21:04:00
472,237,1,2023-01-01 16:30:00
102,375,5,2023-01-03 21:57:00
636,428,3,2023-01-02 02:56:00
729,476,5,2023-01-01 05:53:00
843,308,2,2023-01-04 03:57:00
827,23,3,2023-01-02 09:42:00
375,354,2,2023-01-03 13:30:00
500,495,1,2023-01-02 18:35:00
978,384,2,2023-01-03 02:48:00
621,216,1,2023-01-01 20:28:00
319,146,1,2023-01-01 04:19:00
7,143,2,2023-01-02 01:19:00
217,179,3,2023-01-02 05:37:00
404,459,1,2023-01-04 06:59:00
952,469,1,2023-01-02 05:30:00
652,227,1,2023-01-04 00:33:00
346,261,1,2023-01-01 00:52:00
384,466,3,2023-01-03 09:53:00
665,302,1,2023-01-04 06:03:00
526,108,4,2023-01-04 01:31:00
483,17,1,2023-01-02 16:09:00
379,272,5,2023-01-02 22:27:00
48,47,3,2023-01-02 15:04:00
526,405,1,2023-01-01 17:13:00
134,211,2,2023-01-01 18:17:00
424,174,5,2023-01-01 09:03:00
96,87,3,2023-01-01 17:26:00
47,353,1,2023-01-02 07:34:00
13,302,4,2023-01-04 00:56:00
615,80,2,2023-01-01 00:30:00
808,463,2,2023-01-01 12:05:00
540,352,5,2023-01-04 10:41:00
700,78,5,2023-01-04 06:38:00
936,317,3,2023-01-03 17:03:00
51,163,4,2023-01-01 23:46:00
710,167,5,2023-01-02 17:37:00
468,441,3,2023-01-01 07:16:00
374,186,2,2023-01-02 17:10:00
159,250,4,2023-01-01 15:12:00
332,434,5,2023-01-03 22:22:00
901,13,3,2023-01-04 00:32:00
847,249,4,2023-01-04 03:12:00
522,374,5,2023-01-04 02:03:00
699,164,5,2023-01-02 14:07:00
308,50,3,2023-01-04 04:37:00
563,406,4,2023-01-01 20:38:00
56,341,1,2023-01-01 15:03:00
699,55,3,2023-01-03 12:20:00
334,21,1,2023-01-03 05:51:00
579,25,5,2023-01-02 23:39:00
688,172,3,2023-01-01 08:27:00
692,298,3,2023-01-03 05:41:00
65,282,5,2023-01-01 03:03:00
492,296,5,2023-01-02 02:04:00
19,186,2,2023-01-02 21:04:00
790,365,2,2023-01-01 05:21:00
792,307,4,2023-01-03 11:23:00
287,465,3,2023-01-02 01:38:00
362,449,4,2023-01-02 06:37:00
700,484,4,2023-01-02 15:40:00
123,260,1,2023-01-02 07:52:00
870,324,3,2023-01-02 06:40:00
407,333,1,2023-01-02 11:15:00
964,373,2,2023-01-04 01:57:00
79,138,3,2023-01-01 19:06:00
54,82,3,2023-01-02 17:26:00
911,91,3,2023-01-01 00:44:00
781,403,1,2023-01-02 11:54:00
679,424,4,2023-01-02 01:26:00
82,438,3,2023-01-04 08:55:00
345,491,4,2023-01-01 22:58:00
774,393,4,2023-01-02 05:25:00
292,215,4,2023-01-03 02:12:00
257,17,2,2023-01-01 06:53:00
557,8,1,2023-01-03 23:24:00
460,350,1,2023-01-01 23:27:00
708,314,1,2023-01-02 03:38:00
847,379,2,2023-01-01 13:21:00
865,486,2,2023-01-01 21:28:00
877,2,4,2023-01-02 12:22:00
300,354,5,2023-01-02 19:08:00
302,101,5,2023-01-02 19:35:00
205,337,4,2023-01-02 14:38:00
472,105,5,2023-01-01 04:16:00
852,85,2,2023-01-04 03:41:00
96,155,3,2023-01-02 04:49:00
727,428,3,2023-01-01 19:11:00
310,358,4,2023-01-03 21:04:00
96,260,5,2023-01-01 10:47:00
819,367,4,2023-01-03 00:28:00
371,364,5,2023-01-02 04:22:00
950,3,1,2023-01-02 07:21:00
15,360,3,2023-01-03 14:48:00
77,236,4,2023-01-01 21:55:00
339,206,3,2023-01-02 13:49:00
986,14,5,2023-01-02 08:46:00
779,471,5,2023-01-02 17:05:00
807,192,1,2023-01-03 16:15:00
722,73,4,2023-01-01 22:30:00
432,160,1,2023-01-03 06:56:00
335,406,2,2023-01-01 01:52:00
47,121,5,2023-01-03 04:13:00
251,458,4,2023-01-01 04:23:00
483,197,2,2023-01-01 23:13:00
847,82,1,2023-01-02 07:18:00
67,121,5,2023-01-01 19:46:00
905,159,5,2023-01-03 03:11:00
726,398,4,2023-01-01 00:56:00
186,253,3,2023-01-01 21:49:00
167,119,2,2023-01-01 11:35:00
431,420,3,2023-01-03 01:12:00
937,109,3,2023-01-02 04:46:00
888,58,1,2023-01-02 10:51:00
840,83,2,2023-01-03 16:29:00
325,282,3,2023-01-01 05:19:00
823,91,5,2023-01-04 00:00:00
321,14,1,2023-01-01 11:22:00
864,15,4,2023-01-03 16:01:00
700,185,4,2023-01-03 05:33:00
622,444,5,2023-01-02 09:22:00
320,147,1,2023-01-04 07:42:00
969,126,3,2023-01-03 21:10:00
505,335,3,2023-01-01 04:46:00
702,70,1,2023-01-02 07:28:00
888,401,4,2023-01-02 14:57:00
428,466,1,2023-01-02 18:00:00
160,145,4,2023-01-02 13:57:00
309,356,2,2023-01-02 11:27:00
710,16,2,2023-01-03 10:19:00
364,268,3,2023-01-03 22:11:00
149,162,5,2023-01-02 10:43:00
254,37,1,2023-01-01 12:16:00
540,499,1,2023-01-04 08:01:00
676,272,5,2023-01-01 05:36:00
950,163,4,2023-01-02 19:16:00
287,360,4,2023-01-02 22:11:00
905,144,4,2023-01-03 13:44:00
940,243,2,2023-01-04 01:24:00
657,237,4,2023-01-01 17:51:00
897,229,4,2023-01-02 14:10:00
260,52,2,2023-01-02 03:52:00
38,139,5,2023-01-03 20:03:00
251,212,4,2023-01-03 22:50:00
409,421,2,2023-01-03 20:33:00
838,410,4,2023-01-04 01:28:00
973,42,2,2023-01-03 08:06:00
209,289,1,2023-01-02 00:48:00
698,227,2,2023-01-01 08:18:00
881,219,3,2023-01-04 01:02:00
834,271,5,2023-01-03 09:59:00
929,426,3,2023-01-02 19:01:00
34,410,1,2023-01-03 04:03:00
893,464,4,2023-01-03 00:41:00
546,395,5,2023-01-04 00:57:00
895,139,2,2023-01-02 20:04:00
824,372,1,2023-01-03 23:26:00
102,332,3,2023-01-03 19:20:00
736,208,1,2023-01-02 09:54:00
764,41,2,2023-01-01 17:02:00
348,361,5,2023-01-02 14:02:00
132,25,5,2023-01-04 09:26:00
551,275,3,2023-01-03 22:19:00
729,281,1,2023-01-03 03:03:00
175,392,2,2023-01-04 00:45:00
393,262,4,2023-01-01 11:05:00
348,324,2,2023-01-03 17:32:00
207,78,4,2023-01-02 19:58:00
183,460,2,2023-01-03 04:56:00
265,487,4,2023-01-03 23:05:00
369,57,1,2023-01-03 04:01:00
8,196,3,2023-01-01 16:57:00
965,314,2,2023-01-01 09:17:00
423,201,4,2023-01-02 15:59:00
546,261,5,2023-01-01 20:07:00
742,29,4,2023-01-02 09:25:00
264,278,3,2023-01-02 20:16:00
293,147,1,2023-01-02 11:35:00
625,471,2,2023-01-02 01:10:00
522,200,2,2023-01-02 04:56:00
267,428,2,2023-01-01 04:05:00
751,412,4,2023-01-01 19:23:00
204,122,2,2023-01-03 08:02:00
73,329,3,2023-01-01 04:26:00
464,363,5,2023-01-02 15:26:00
131,441,1,2023-01-01 18:34:00
982,395,2,2023-01-01 01:03:00
499,452,5,2023-01-02 19:12:00
956,108,5,2023-01-02 22:28:00
422,141,5,2023-01-02 21:57:00
113,1,1,2023-01-03 02:11:00
142,389,4,2023-01-03 03:16:00
169,125,4,2023-01-03 01:58:00
999,395,5,2023-01-02 22:55:00
684,271,4,2023-01-02 13:39:00
18,83,2,2023-01-04 10:38:00
338,128,5,2023-01-03 05:24:00
258,189,4,2023-01-01 20:37:00
382,104,1,2023-01-01 01:43:00
12,454,5,2023-01-02 20:03:00
540,217,4,2023-01-01 04:32:00
161,466,4,2023-01-01 08:28:00
790,123,3,2023-01-02 13:06:00
678,392,1,2023-01-04 10:13:00
863,302,2,2023-01-02 16:41:00
165,165,1,2023-01-01 14:25:00
109,264,1,2023-01-03 07:26:00
914,223,3,2023-01-01 15:08:00
236,177,4,2023-01-02 11:14:00
633,255,2,2023-01-03 16:56:00
343,329,5,2023-01-02 03:07:00
311,497,4,2023-01-02 23:53:00
120,333,5,2023-01-02 01:22:00
498,18,5,2023-01-01 13:55:00
39,231,2,2023-01-01 05:58:00
851,281,3,2023-01-01 02:18:00
169,263,1,2023-01-01 04:59:00
388,291,3,2023-01-02 01:56:00
259,163,5,2023-01-01 16:43:00
939,329,1,2023-01-01 06:22:00
194,478,3,2023-01-01 15:41:00
403,87,2,2023-01-04 02:06:00
838,235,3,2023-01-04 08:54:00
939,106,1,2023-01-01 12:41:00
370,370,5,2023-01-02 04:25:00
832,482,3,2023-01-02 07:13:00
484,155,4,2023-01-02 18:30:00
490,62,5,2023-01-02 10:46:00
366,221,1,2023-01-02 12:37:00
116,442,4,2023-01-01 14:58:00
678,104,1,2023-01-03 18:39:00
255,230,5,2023-01-03 12:15:00
106,368,2,2023-01-01 23:22:00
889,344,2,2023-01-03 16:33:00
792,410,5,2023-01-03 15:05:00
451,104,5,2023-01-04 01:06:00
462,397,5,2023-01-03 01:15:00
930,408,4,2023-01-02 01:12:00
254,483,2,2023-01-01 19:48:00
380,355,5,2023-01-03 01:49:00
308,220,5,2023-01-02 10:40:00
796,157,5,2023-01-04 11:03:00
10,41,3,2023-01-03 09:17:00
461,475,3,2023-01-01 01:48:00
36,411,1,2023-01-04 06:18:00
523,164,1,2023-01-02 23:07:00
417,109,5,2023-01-04 07:07:00
139,132,4,2023-01-01 00:58:00
423,391,3,2023-01-01 01:16:00
989,382,2,2023-01-01 13:16:00
893,79,2,2023-01-01 06:08:00
847,102,5,2023-01-04 09:45:00
83,38,5,2023-01-01 13:05:00
292,219,3,2023-01-02 10:48:00
141,79,3,2023-01-02 14:34:00
620,240,3,2023-01-03 08:24:00
935,242,3,2023-01-03 12:05:00
614,85,1,2023-01-03 20:31:00
61,392,1,2023-01-02 07:42:00
608,152,3,2023-01-02 04:23:00
98,430,2,2023-01-01 02:01:00
33,210,5,2023-01-02 06:44:00
409,39,4,2023-01-02 15:29:00
551,218,3,2023-01-03 14:08:00
245,448,1,2023-01-01 15:10:00
604,255,2,2023-01-01 02:04:00
422,255,2,2023-01-02 18:52:00
411,461,1,2023-01-02 02:26:00
913,9,1,2023-01-01 20:57:00
614,314,5,2023-01-03 09:21:00
537,93,1,2023-01-03 10:00:00
286,297,3,2023-01-03 20:28:00
224,304,1,2023-01-01 19:38:00
403,166,3,2023-01-03 09:43:00
344,239,1,2023-01-03 09:49:00
283,374,4,2023-01-03 09:47:00
750,78,4,2023-01-02 11:03:00
35,15,4,2023-01-01 07:22:00
827,248,1,2023-01-02 13:07:00
420,238,5,2023-01-04 01:36:00
197,153,4,2023-01-01 15:25:00
580,398,1,2023-01-03 19:00:00
140,326,5,2023-01-02 11:45:00
46,118,1,2023-01-04 07:30:00
911,10,2,2023-01-01 23:31:00
95,474,1,2023-01-03 09:46:00
196,328,3,2023-01-02 10:32:00
848,242,3,2023-01-02 01:09:00
717,433,1,2023-01-01 20:27:00
620,388,3,2023-01-03 19:52:00
223,175,5,2023-01-02 19:05:00
591,211,4,2023-01-04 02:10:00
68,246,4,2023-01-03 01:11:00
398,489,1,2023-01-03 16:45:00
167,105,4,2023-01-01 05:24:00
893,126,2,2023-01-03 18:17:00
19,148,1,2023-01-03 11:36:00
